customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges.Monthly,account_Charges.Total,Cuentas_Diarias,customer_gender_male,internet_InternetService_fiber optic,internet_InternetService_no,account_Contract_one year,account_Contract_two year,account_PaymentMethod_credit card (automatic),account_PaymentMethod_electronic check,account_PaymentMethod_mailed check
9456-ETVCM,True,0,0,0,12,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,94.55,1173.55,3.1516666666666664,True,True,False,False,False,False,True,False
9462-MJUAW,True,0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.4,206.6,1.68,True,False,False,False,False,False,False,True
9465-RWMXL,True,0,1,0,32,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,78.9,2447.95,2.6300000000000003,True,True,False,False,False,False,True,False
9467-ROOLM,False,0,0,0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.05,461.3,0.635,False,False,True,False,False,False,False,True
9469-WEJBT,False,0,1,0,37,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,90.35,3419.3,3.0116666666666663,True,True,False,False,False,False,True,False
9470-RTWDV,False,0,1,1,26,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,82.0,2083.1,2.7333333333333334,True,False,False,True,False,True,False,False
9470-XCCEM,False,0,1,1,35,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,89.65,3161.6,2.9883333333333337,True,True,False,False,False,False,False,False
9470-YFUYI,False,1,1,0,71,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,71.0,5012.1,2.3666666666666667,True,False,False,True,False,False,False,False
9473-CBZOP,False,0,0,0,28,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,59.0,1654.45,1.9666666666666666,False,False,False,True,False,False,False,True
9474-PHLYD,True,0,0,0,15,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,59.45,892.65,1.9816666666666667,False,False,False,False,False,False,True,False
9475-NNDGC,False,0,1,0,71,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,113.15,7953.25,3.771666666666667,True,True,False,True,False,False,False,False
9477-LGWQI,False,0,1,1,70,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,80.15,5600.15,2.671666666666667,True,False,False,False,True,True,False,False
9477-UIFFV,True,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.3,20.3,0.6766666666666666,True,False,True,False,False,False,False,True
9479-HYNYL,False,0,1,0,71,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,80.7,5705.05,2.69,False,False,False,False,True,True,False,False
9480-BQJEI,False,0,0,0,62,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,92.3,5731.45,3.0766666666666667,True,True,False,True,False,False,False,False
9481-IEBZY,False,1,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,112.9,8061.5,3.7633333333333336,True,True,False,False,False,True,False,False
9481-SFCQY,False,0,0,1,14,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,59.8,824.85,1.9933333333333332,False,False,False,False,False,True,False,False
9481-WHGWY,False,0,1,1,70,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,75.35,5437.75,2.5116666666666663,False,False,False,False,True,True,False,False
9483-GCPWE,False,0,0,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,190.25,0.67,True,False,True,True,False,False,False,True
9488-FVZCC,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,79.5,5661.7,2.65,False,False,False,False,True,False,False,False
9488-FYQAU,False,0,1,0,63,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.25,6841.4,3.6416666666666666,False,True,False,False,True,False,False,False
9488-HGMJH,True,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.15,71.15,2.371666666666667,False,True,False,False,False,False,True,False
9489-DEDVP,False,0,1,1,70,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,69.2,4872.35,2.3066666666666666,False,False,False,False,True,True,False,False
9489-JMTTN,False,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,89.75,6595.9,2.9916666666666667,False,False,False,False,True,True,False,False
9489-UTFKA,False,1,1,0,8,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,60.9,551.95,2.03,True,False,False,False,False,False,False,False
9490-DFPMD,True,1,0,0,42,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,84.65,3541.35,2.8216666666666668,False,True,False,False,False,False,True,False
9492-TOKRI,True,0,0,0,18,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,90.0,1527.35,3.0,False,True,False,False,False,True,False,False
9494-BDNNC,False,0,1,0,66,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,95.3,6273.4,3.1766666666666667,True,True,False,True,False,False,True,False
9494-MRNYX,False,0,0,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.05,786.3,2.5016666666666665,True,True,False,False,False,False,True,False
9495-REDIY,False,0,0,1,25,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,40.65,970.55,1.355,True,False,False,True,False,True,False,False
9495-SKLKD,False,0,1,1,45,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,95.95,4456.65,3.1983333333333333,True,True,False,False,False,False,False,False
9496-IVVRP,False,0,1,1,11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,51.0,581.7,1.7,False,False,False,False,False,False,False,False
9497-QCMMS,True,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.55,93.55,3.118333333333333,True,True,False,False,False,False,True,False
9498-FIMXL,False,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.2,161.95,0.64,False,False,True,True,False,False,False,True
9499-EBKUR,True,0,0,0,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,84.3,5997.1,2.81,True,False,False,False,True,True,False,False
9499-XPZXM,False,0,1,0,72,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,64.75,4804.75,2.158333333333333,False,False,False,False,True,False,False,False
9500-IWPXQ,False,0,1,1,61,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,79.4,4820.55,2.646666666666667,False,False,False,True,False,False,True,False
9500-LTVBP,False,0,0,0,35,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,80.05,2835.9,2.6683333333333334,False,True,False,False,False,True,False,False
9500-WBGRP,False,0,0,0,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.1,1268.85,0.6366666666666667,True,False,True,False,True,False,False,True
9501-UKKNL,False,0,0,0,59,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,51.7,3005.8,1.7233333333333334,True,False,False,False,False,False,True,False
9503-XJUME,False,0,0,1,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,928.4,0.6549999999999999,True,False,True,True,False,True,False,False
9504-DSHWM,False,0,0,0,20,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,59.2,1191.2,1.9733333333333334,True,False,False,False,False,False,False,False
9504-YAZWB,False,0,0,0,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,1048.45,0.675,False,False,True,False,True,False,False,True
9505-SQFSW,False,0,1,1,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,40.3,92.5,1.3433333333333333,False,False,False,False,False,False,False,True
9506-UXUSK,False,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.15,931.75,2.3383333333333334,True,True,False,False,False,False,True,False
9507-EXLTT,True,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.35,79.35,2.645,False,True,False,False,False,False,False,False
9507-HSMMZ,False,0,0,0,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1149.65,0.6666666666666666,True,False,True,False,True,False,False,True
9508-ILZDG,False,1,0,0,34,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,96.35,3190.25,3.2116666666666664,False,True,False,False,False,False,True,False
9509-MPYOD,False,0,0,0,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,700.45,0.6916666666666667,False,False,True,True,False,False,False,True
9512-PHSMG,False,0,1,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.55,252.75,0.685,False,False,True,False,False,False,False,True
9512-UIBFX,True,0,1,1,18,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,95.15,1779.95,3.171666666666667,True,True,False,False,False,False,False,True
9513-DXHDA,False,0,0,0,27,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,81.7,2212.55,2.7233333333333336,True,False,False,True,False,False,True,False
9514-JDSKI,True,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,40.2,40.2,1.34,True,False,False,False,False,False,True,False
9518-IMLHK,False,0,0,0,31,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,72.45,2156.25,2.415,True,False,False,False,False,False,False,False
9518-RWHZL,True,0,0,0,64,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.05,6254.2,3.335,False,True,False,True,False,True,False,False
9518-XXBXE,False,1,1,0,10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,75.3,720.45,2.51,True,True,False,False,False,False,True,False
9522-BNTHX,False,1,0,0,34,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,56.25,1765.95,1.875,False,False,False,False,False,False,True,False
9522-ZSINC,False,0,0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.95,253.8,0.6649999999999999,True,False,True,True,False,False,True,False
9524-EGPJC,True,0,0,0,18,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,90.1,1612.75,3.003333333333333,False,True,False,False,False,False,True,False
9525-DKUVP,True,1,1,0,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.8,7882.25,3.6933333333333334,False,True,False,False,True,True,False,False
9526-BIHHD,True,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.7,29.7,0.99,True,False,False,False,False,False,False,True
9526-JAWYF,True,0,0,0,26,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,89.8,2335.3,2.993333333333333,True,True,False,False,False,False,True,False
9526-MJRPO,True,1,1,0,27,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,104.3,2867.75,3.4766666666666666,False,True,False,False,False,False,False,False
9529-OFXHY,False,0,0,0,15,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,87.75,1242.2,2.925,True,True,False,False,False,False,False,False
9530-EHPOH,True,0,0,0,11,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,53.75,608.0,1.7916666666666667,True,False,False,False,False,False,True,False
9530-GRMJG,False,0,1,1,70,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,84.1,5979.7,2.8033333333333332,True,False,False,False,True,False,True,False
9531-NSBMR,False,0,0,0,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.25,679.8,0.6416666666666667,False,False,True,True,False,False,False,False
9534-NSXEM,False,0,0,0,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.65,595.5,0.6883333333333332,True,False,True,True,False,True,False,False
9537-JALFH,False,0,1,1,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.9,1356.7,0.6633333333333333,True,False,True,False,True,False,False,False
9537-VHDTA,False,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,51.2,51.2,1.7066666666666668,False,False,False,False,False,False,False,True
9540-JYROE,True,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.1,551.35,2.3366666666666664,True,True,False,False,False,False,False,True
9541-PWTWO,False,0,0,0,52,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,80.95,4233.95,2.6983333333333333,False,False,False,False,True,False,False,False
9541-ZPSEA,False,0,1,1,68,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,80.35,5375.15,2.6783333333333332,True,True,False,False,True,True,False,False
9544-PYPSJ,False,1,1,1,62,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,96.1,6019.35,3.203333333333333,False,True,False,False,False,True,False,False
9546-CQJSU,True,0,0,0,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,91.4,193.6,3.046666666666667,False,True,False,False,False,False,True,False
9546-KDTRB,False,0,0,0,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.7,465.85,0.8233333333333334,False,False,True,False,False,False,False,False
9547-ITEFG,False,0,1,1,9,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,102.6,897.75,3.42,True,True,False,False,False,True,False,False
9548-LERKT,False,0,1,0,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,483.15,0.6583333333333333,True,False,True,False,True,False,False,True
9548-LIGTA,False,0,1,0,61,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1,81.05,4747.65,2.7016666666666667,True,False,False,False,True,False,False,True
9548-ZMVTX,False,0,1,1,72,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,90.45,6565.85,3.015,True,True,False,False,True,False,False,False
9552-TGUZV,False,0,1,0,8,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75.0,658.1,2.5,True,True,False,False,False,False,False,True
9553-DLCLU,False,0,0,1,13,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,88.95,1161.75,2.9650000000000003,False,False,False,False,True,True,False,False
9554-DFKIC,False,0,1,1,30,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,54.45,1588.7,1.8150000000000002,True,False,False,False,False,False,False,False
9555-SAHUZ,False,0,1,1,38,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,54.5,2076.05,1.8166666666666667,False,False,False,False,False,False,True,False
9558-IHEZX,False,0,0,0,71,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,106.75,7283.25,3.558333333333333,False,True,False,False,True,True,False,False
9560-ARGQJ,True,0,0,1,16,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,81.0,1312.15,2.7,False,True,False,False,False,False,True,False
9560-BBZXK,False,0,0,0,36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,31.05,1126.35,1.035,False,False,False,False,True,False,False,False
9564-KCLHR,True,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,51.25,51.25,1.7083333333333333,True,False,False,False,False,False,False,True
9565-AXSMR,False,0,1,1,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.2,1054.75,0.64,True,False,True,False,True,False,False,True
9565-DJPIB,True,0,0,1,4,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,89.6,365.65,2.9866666666666664,False,True,False,False,False,False,False,True
9565-FLVCG,False,0,1,1,65,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,69.55,4459.15,2.3183333333333334,True,False,False,False,True,False,False,True
9565-JSNFM,True,0,0,0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.45,2597.6,2.3483333333333336,True,True,False,True,False,False,False,False
9570-KYEUA,False,0,0,0,64,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,99.25,6549.45,3.308333333333333,True,True,False,False,True,True,False,False
9571-EDEBV,False,0,1,0,71,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,98.65,6962.85,3.2883333333333336,True,True,False,True,False,True,False,False
9572-MTILT,True,0,1,0,59,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,106.75,6252.9,3.558333333333333,True,True,False,False,False,False,True,False
9572-WUKSB,False,0,1,0,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,29.9,92.25,0.9966666666666666,True,False,False,False,False,False,True,False
9574-BOSMD,False,0,1,1,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.4,1620.2,0.8466666666666666,True,False,True,False,True,False,False,False
9574-RKJIF,True,0,1,1,30,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,94.4,2838.7,3.146666666666667,True,True,False,False,False,False,True,False
9575-IWCAZ,False,0,1,0,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.1,171.0,0.8366666666666667,True,False,True,True,False,False,False,True
9576-ANLXO,True,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69.55,222.3,2.3183333333333334,False,True,False,False,False,False,False,False
9576-SYUHJ,False,0,0,0,37,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,91.15,3369.25,3.0383333333333336,True,True,False,False,False,False,True,False
9577-WJVCQ,False,0,0,0,68,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,54.45,3687.75,1.8150000000000002,False,False,False,False,False,False,False,True
9578-FOMUK,False,0,0,1,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.8,324.15,0.8266666666666667,True,False,True,False,False,False,True,False
9578-VRMNM,True,0,0,0,16,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,65.2,1043.35,2.1733333333333333,False,False,False,False,False,True,False,False
9581-GVBXT,False,0,1,1,59,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,34.8,1980.3,1.16,True,False,False,True,False,False,False,True
9584-EXCDZ,False,0,0,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.5,1165.6,2.35,False,True,False,False,False,False,False,False
9585-KKMFD,False,0,1,1,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,879.8,0.6666666666666666,True,False,True,False,True,False,False,True
9586-JGQKH,False,0,1,0,64,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,105.4,6794.75,3.5133333333333336,False,True,False,False,True,False,False,False
9588-OZDMQ,False,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,89.75,1.5,False,False,False,False,False,False,True,False
9588-YRFHY,False,0,0,0,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.9,1022.6,0.6633333333333333,True,False,True,False,True,True,False,False
9589-ABEPT,False,0,1,0,69,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,92.45,6460.55,3.0816666666666666,True,True,False,False,True,False,False,True
9591-YVTEB,False,1,0,0,55,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,44.85,2479.05,1.495,True,False,False,False,False,False,True,False
9592-ERDKV,False,0,1,0,37,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,79.25,2911.8,2.6416666666666666,True,False,False,True,False,False,False,True
9593-CVZKR,False,0,1,1,56,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.45,1385.85,0.815,False,False,True,False,True,False,False,True
9600-NAXZN,True,0,0,0,43,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,101.4,4528.0,3.3800000000000003,True,True,False,False,False,False,True,False
9600-UDOPK,True,0,1,0,30,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.05,2866.45,3.135,True,True,False,False,False,True,False,False
9601-BRXPO,True,0,1,0,25,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,104.95,2566.5,3.4983333333333335,False,True,False,False,False,False,False,False
9602-WCXPI,False,0,0,0,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,989.05,0.6716666666666666,True,False,True,True,False,True,False,False
9603-OAIHC,False,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.05,70.05,2.335,True,True,False,False,False,False,True,False
9605-WGJVW,False,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,70.2,2.3400000000000003,False,True,False,False,False,False,True,False
9606-PBKBQ,True,1,1,0,32,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,85.0,2642.05,2.8333333333333335,True,True,False,False,False,False,True,False
9609-BENEA,False,0,1,0,35,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,69.0,2441.7,2.3,True,False,False,True,False,False,True,False
9610-WCESF,False,0,0,0,67,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,43.9,3097.2,1.4633333333333334,True,False,False,False,True,False,True,False
9611-CTWIH,True,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,89.45,240.45,2.981666666666667,False,True,False,False,False,False,True,False
9614-RMGHA,True,0,1,0,65,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,91.85,5940.85,3.0616666666666665,True,True,False,False,False,False,False,False
9617-INGJY,False,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.6,70.6,2.353333333333333,True,True,False,False,False,False,False,True
9617-SHSHO,True,0,0,0,53,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,94.45,5042.75,3.1483333333333334,False,True,False,True,False,True,False,False
9617-UDPEU,False,0,0,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.25,412.55,0.6416666666666667,False,False,True,True,False,False,False,True
9618-LFJRU,False,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.45,82.85,0.6816666666666666,False,False,True,False,False,True,False,False
9619-GSATL,False,0,0,0,43,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,55.45,2444.25,1.8483333333333334,False,False,False,True,False,False,True,False
9620-ENEJV,False,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.55,433.95,2.3516666666666666,False,True,False,False,False,True,False,False
9620-QJREV,False,0,0,1,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,1013.05,0.685,True,False,True,True,False,True,False,False
9621-OUPYD,False,0,1,0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.2,507.9,0.6733333333333333,False,False,True,True,False,False,False,False
9624-EGDEQ,False,0,0,0,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,813.3,0.66,False,False,True,False,True,False,False,True
9625-QNLUX,False,0,1,1,68,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,103.25,7074.4,3.441666666666667,True,True,False,False,True,True,False,False
9625-QSTYE,True,0,0,0,13,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,81.15,952.3,2.705,False,True,False,False,False,False,True,False
9625-RZFUK,False,0,1,1,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,1275.85,0.6566666666666666,True,False,True,False,True,False,False,True
9626-VFRGG,False,0,0,1,41,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,88.5,3645.05,2.95,False,True,False,False,False,False,False,False
9626-WEQRM,False,0,0,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,29.15,110.05,0.9716666666666666,False,False,False,False,False,False,False,True
9629-NHXFW,False,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.4,19.4,0.6466666666666666,False,False,True,False,False,False,False,True
9631-RXVJM,False,0,0,0,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.25,677.9,0.6416666666666667,True,False,True,False,True,False,False,True
9631-XEYKE,False,0,0,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.4,137.25,1.68,True,False,False,False,False,False,False,False
9633-DENPU,False,0,1,0,47,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,58.6,2723.4,1.9533333333333334,False,False,False,False,False,False,False,False
9633-XQABV,False,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.25,229.7,2.341666666666667,False,True,False,False,False,False,True,False
9637-CDTKZ,False,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,114.1,8086.4,3.8033333333333332,True,True,False,False,True,True,False,False
9637-EIHEQ,True,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,50.8,50.8,1.6933333333333331,False,False,False,False,False,False,True,False
9638-JIQYA,False,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.9,49.7,0.83,True,False,False,False,False,True,False,False
9639-BUJXT,False,0,0,0,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.5,1328.15,0.6833333333333333,True,False,True,True,False,False,False,True
9640-HXEAM,True,0,0,0,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,40.4,77.15,1.3466666666666667,True,False,False,False,False,True,False,False
9640-ZSLDC,False,0,1,1,53,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,60.6,3297.0,2.02,False,False,False,True,False,True,False,False
9643-AVVWI,False,0,1,1,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,80.0,241.3,2.6666666666666665,False,True,False,False,False,False,True,False
9643-YBLUR,False,0,1,0,9,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,69.05,653.95,2.3016666666666667,True,False,False,False,False,True,False,False
9644-KVCNC,False,0,0,0,66,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,92.15,6056.9,3.0716666666666668,False,True,False,True,False,False,False,False
9644-UMGQA,False,0,1,1,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,49.15,295.65,1.6383333333333332,True,False,False,False,False,False,True,False
9646-NMHXE,False,0,1,0,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.65,973.1,0.6549999999999999,True,False,True,False,True,False,False,True
9646-QWDSB,True,0,1,1,71,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,100.45,7159.7,3.3483333333333336,False,True,False,False,True,False,True,False
9647-ERGBE,True,0,1,1,30,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,100.05,3046.15,3.335,False,True,False,False,False,False,True,False
9648-BCHKM,False,0,1,1,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.65,471.35,0.8216666666666667,False,False,True,False,True,True,False,False
9650-VBUOG,False,0,1,1,38,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.05,963.95,0.8350000000000001,True,False,True,False,True,True,False,False
9651-GTSAQ,True,0,1,0,53,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,106.1,5769.75,3.5366666666666666,False,True,False,True,False,False,False,False
9658-WYUFB,True,0,0,0,17,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,94.4,1617.5,3.146666666666667,False,True,False,False,False,False,True,False
9659-QEQSY,False,0,0,0,45,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,115.65,5125.5,3.855,False,True,False,False,False,False,True,False
9659-UDJIJ,True,0,1,0,67,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,65.65,4322.85,2.1883333333333335,False,False,False,False,True,False,False,True
9659-ZTWSM,False,1,1,0,66,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,107.35,7051.95,3.578333333333333,True,True,False,True,False,False,False,False
9661-ACXBS,True,0,0,0,42,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,105.2,4400.75,3.506666666666667,False,True,False,False,False,False,True,False
